assessment_result,ia_success,max_size,first_size,first_status_held,sec_to_uc,aircraft_n_Fixed,aircraft_n_Rotary,aircraft_n_total,aircraft_hr_Fixed,aircraft_hr_Rotary,aircraft_hr_total,n_firefighters,n_non_firefighters,hr_firefighters,hr_non_firefighters,drop_amount_retardant,drop_amount_water,drop_amount_total,n_fire_past_1,n_fire_past_7,n_fire_past_30,response_time,general_cause,year,month,latitude,longitude,assessment_size,fire_spread_rate,fire_position_on_slope,temperature,relative_humidity,wind_direction,wind_speed,weather_conditions_over_fire,equipment_Transportation,equipment_Water_Delivery,equipment_Sustained_Action,equipment_Fire_Guard_Building,equipment_Crew_Gear,equipment_Base_Camp,equipment_WaterTruck_Transportation,wstation_dry_bulb_temperature,wstation_relative_humidity,wstation_wind_speed_kmh,wstation_wind_direction,wstation_precipitation,wstation_fine_fuel_moisture_code,wstation_duff_moisture_code,wstation_drought_code,wstation_build_up_index,wstation_initial_spread_index,wstation_fire_weather_index,wstation_daily_severity_rating,fuelgrid_C,fuelgrid_D,fuelgrid_M,fuelgrid_Nonfuel,fuelgrid_O,fuelgrid_S,fuelgrid_Unclassified,fuelgrid_Water,fuel_type2,grouped_fuel_type2,fbp_CFB,fbp_CFC,fbp_FD,fbp_HFI,fbp_RAZ,fbp_ROS,fbp_SFC,fbp_TFC,fbp_HFI_class,fuel_type,grouped_fuel_type,test_i
Immediate Action,1,1,0.5,FALSE,5580,0,1,1,0,2.7,2.7,15,1,59.75,5.25,0,0,0,35,96,359,1500,other,2009,5,53.063667,-115.688333,0.5,1,Flat,14,45,N,15,Cloudy,0,0,0,0,0,0,0,18.7,39,10,180,0.25,87.9,28.2,289.2,45.3,5.3,13.1,2.58,63,0,5,3,10,0,0,0,C-3,C,0,0,S,328.7306232779848,0,0.9309627020647498,1.1770275456037949,1.1770275456037949,2,O1a,O,0
Immediate Action,1,0.4,0.01,FALSE,3600,4,1,5,5.5,1,6.5,4,0,21.3,0,9075,0,9075,35,96,359,1140,other,2009,5,52.739567,-115.124167,0.01,0.1,Flat,14,60,NW,5,Cloudy,0,0,0,0,0,0,0,19.5,39.29,0,0,0,82.9,22.1,215.5,35.2,1.6,3.7,0.28,30,29,3,6,11,0,0,0,D-1/D-2,D,0,0,S,32.504857397722525,180,0.15210263265872953,0.7123448343078804,0.7123448343078804,2,O1a,O,0
Delayed Action - Lower Priority,1,1.4,1,FALSE,60,1,1,2,0.4,0.6,1,3,0,4.5,0,0,0,0,35,96,359,6000,other,2009,5,52.195,-115.448,1,0,Flat,15,53,SE,5,Cloudy,0,0,0,0,0,0,0,12.5,38.34,12,135,0,81.7,5.1,89.5,8.9,2.5,2.3,0.11,69,0,0,7,3,0,0,0,O-1,O,0,0,S,316.0153745139664,315,3.0096702334663465,0.35,0.35,2,O1a,O,0
Delayed Action - Lower Priority,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,96,359,2520,other,2009,5,52.626699,-115.38903,0.01,0,Flat,14,60,NW,5,Cloudy,0,0,0,0,0,0,0,15,50.8,18,90,0,84.9,12.9,235.1,22.7,5.2,8.7,1.26,35,8,4,15,18,0,0,0,C-3,C,0,0,S,70.62701634224923,270,0.6450611065350832,0.36496292432210586,0.36496292432210586,2,O1a,O,1
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,96,359,21600,other,2009,5,51.803915,-115.202138,0.01,0,Flat,13,30,SW,22,Cloudy,0,0,0,0,0,0,0,16,29.68,22,45,0,84.5,5.7,98.8,9.9,5.9,6.4,0.72,24,0,0,1,52,0,0,0,O-1,O,0,0,S,978.2229726217979,225,9.316409263064742,0.35,0.35,3,O1a,O,1
Immediate Action,1,0.2,0.2,FALSE,60,0,0,0,0,0,0,13,0,30.5,0,0,0,0,90,174,441,2700,other,2009,5,54.546833,-115.1398,0.2,0,Flat,5,68,NE,5,Cloudy,0,0,0,0,0,0,0,0.7,59,4,270,0.25,81.1,13.4,211.2,23.1,1.6,2.5,0.14,15,33,2,2,24,0,0,0,O-1,O,0,0,S,172.48531140863986,90,1.6427172515108557,0.35,0.35,2,O1a,O,0
Immediate Action,1,0.25,0.25,TRUE,0,0,1,1,0,0.6,0.6,9,1,18.75,2,0,0,0,90,174,441,4980,other,2009,5,58.708833,-118.6926,0.25,0.1,Flat,16,28,N,3,Clear,0,0,0,0,0,0,0,3.5,64.3,14,135,0,73.5,5.9,146.2,10.8,1.4,0.9,0.02,0,20,0,60,1,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M1,M,0
Immediate Action,1,0.1,0.1,TRUE,0,0,1,1,0,0.5,0.5,9,1,19,2,0,0,0,90,174,441,3660,other,2009,5,58.7058,-118.694817,0.1,0.1,Flat,16,28,N,3,Clear,0,0,0,0,0,0,0,3.5,64.3,14,135,0,73.5,5.9,146.2,10.8,1.4,0.9,0.02,4,24,0,46,6,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M1,M,0
Immediate Action,1,0.75,0.75,TRUE,0,0,0,0,0,0,0,5,1,20,1.75,0,0,0,90,174,441,1620,other,2009,5,58.717633,-118.717067,0.75,0.1,Flat,14,28,N,2,Clear,0,0,0,0,0,0,0,3.5,64.3,14,135,0,73.5,5.9,146.2,10.8,1.4,0.9,0.02,0,8,0,70,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,174,441,0,other,2009,5,54.53972,-110.64682,0.01,0,Flat,8,30,NW,10,Clear,0,0,0,0,0,0,0,4,64.89,6,225,0,83,38,281.1,56.8,2.2,7.2,0.89,44,20,0,0,0,0,0,13,C-3,C,0,0,S,42.40075302014822,45,0.08679016298599948,1.6284776815466242,1.6284776815466242,2,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,174,441,0,other,2009,5,54.53221,-110.64306,0.01,0,Flat,8,30,NW,5,Clear,0,0,0,0,0,0,0,4,64.89,6,225,0,83,38,281.1,56.8,2.2,7.2,0.89,15,23,2,0,9,0,0,28,D-1/D-2,D,0,0,S,77.09313385186088,45,0.26505574914317354,0.969520991980923,0.969520991980923,2,D1,D,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,174,441,0,other,2009,5,54.89175,-111.384667,0.01,0,Flat,8,40,NW,5,Cloudy,0,0,0,0,0,0,0,3.5,100,1,225,1.21,69.3,19.6,125.7,28.2,0.6,0.7,0.02,41,33,5,1,0,0,0,0,D-1/D-2,D,0,0,S,5.63818542260884,45,0.031079864340842898,0.6046986306821966,0.6046986306821966,1,S2,S,1
Delayed Action - Lower Priority,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,4,0,12,0,0,0,0,90,174,441,26760,other,2009,5,54.509409,-110.631551,0.1,0,Flat,3,45,N,5,Cloudy,0,0,0,0,0,0,0,9,76.52,6,315,0,83,37.5,278,56.1,2.2,7,0.86,46,15,0,4,11,0,0,2,C-2,C,0.09538186108524305,0.07630548886819444,S,1148.530853881196,134.99999999999994,1.5604702220311237,2.3770807568628234,2.453386245731018,3,C3,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,174,441,0,other,2009,5,54.53221,-110.64306,0.01,0,Flat,8,30,NW,5,Clear,0,0,0,0,0,0,0,4,64.89,6,225,0,83,38,281.1,56.8,2.2,7.2,0.89,15,23,2,0,9,0,0,28,D-1/D-2,D,0,0,S,77.09313385186088,45,0.26505574914317354,0.969520991980923,0.969520991980923,2,D1,D,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,1,1,0.25,0.25,0,0,0,90,174,441,0,other,2009,5,50.262917,-114.318333,0.01,0,Flat,5,100,CLM,0,Rainshowers,0,0,0,0,0,0,0,1.7,100,7,315,0,78.5,10.1,127.4,16.9,1.4,1.5,0.06,13,41,12,0,12,0,0,0,D-1/D-2,D,0,0,S,12.551459294650039,134.99999999999994,0.10485076693568082,0.39902614803474445,0.39902614803474445,2,O1b,O,1
Immediate Action,1,0.8,0.8,FALSE,2520,0,0,0,0,0,0,9,0,15.5,0,0,0,0,8,171,436,120,other,2009,5,58.71925,-118.692167,0.8,1,Flat,15,40,S,5,Clear,0,0,0,0,0,0,0,7.5,35.73,13,90,0,82.6,7.4,150,13.1,2.9,3.6,0.27,0,1,0,78,1,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,5,0,5,0,0,0,0,8,171,436,0,other,2009,5,58.697733,-118.68605,0.01,0.1,Flat,15,35,CLM,0,Clear,0,0,0,0,0,0,0,7.5,35.73,13,90,0,82.6,7.4,150,13.1,2.9,3.6,0.27,0,24,0,54,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.3,0.3,FALSE,2640,0,1,1,0,1.6,1.6,9,0,26,0,0,0,0,8,171,436,2280,other,2009,5,58.714115,-118.710518,0.3,0.5,Flat,14,40,S,5,Clear,0,0,0,0,0,0,0,7.5,35.73,13,90,0,82.6,7.4,150,13.1,2.9,3.6,0.27,0,20,0,59,0,0,0,0,D-1/D-2,D,0,0,S,28.659013650641235,270,0.29877453761709266,0.31973958110368855,0.31973958110368855,2,M1,M,0
Immediate Action,1,4.23,2.5,FALSE,7500,0,1,1,0,2.4,2.4,12,3,45,11.5,0,0,0,3,167,432,4500,other,2009,5,58.33235,-115.444983,2.5,2,Flat,6,32,N,10,Cloudy,0,0,0,0,0,0,0,14,21,13,135,0,92.1,40.6,360.6,63.4,11.1,26.9,9.23,2,50,2,10,13,0,0,0,D-1/D-2,D,0,0,S,937.9535576867339,315,3.035819284433192,1.0298741677370695,1.0298741677370695,3,O1a,O,1
Immediate Action,1,0.03,0.03,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,163,429,660,other,2009,5,58.463417,-114.5534,0.03,0,Flat,18,52,W,10,Clear,0,0,0,0,0,0,0,4,46.24,12,90,0,87,11.8,265.1,21.3,5.1,8.4,1.17,0,75,0,5,0,0,0,0,D-1/D-2,D,0,0,S,120.0998418888911,270,0.826789869115899,0.4842013929420623,0.4842013929420623,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,163,429,0,other,2009,5,58.459267,-114.49755,0.01,1,Flat,7,26,N,10,Clear,0,0,0,0,0,0,0,4,46.24,12,90,0,87,11.8,265.1,21.3,5.1,8.4,1.17,6,25,0,48,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,4,1,9,0.5,0,0,0,6,161,429,1620,other,2009,5,58.69705,-118.685383,0.1,0,Flat,16,27,CLM,0,Clear,0,0,0,0,0,0,0,15,26.27,9,135,0,90,13,162.4,21.7,6.7,10.7,1.79,1,27,0,50,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,1
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,161,429,2100,other,2009,5,54.196883,-115.8483,0.1,0,Upper 1/3,12,40,CLM,0,Clear,0,0,0,0,0,0,0,10.5,57.61,3,135,0,62.9,1.9,130.4,3.7,0.6,0.2,0,12,36,7,0,23,0,0,0,O-1,O,0,0,S,44.64435189129654,315,0.4251843037266337,0.35,0.35,2,O1b,O,1
Immediate Action,1,4.3,3,FALSE,3720,2,1,3,3.4000000000000004,3.9,7.300000000000001,20,6,108.25,35.75,7955.13,0,7955.13,6,161,429,5940,other,2009,5,58.378983,-119.329633,3,1,Flat,20.7,20,CLM,0,Clear,0,0,0,0,0,0,0,16.3,21,7,135,0,91.5,14.6,163.3,23.9,7.6,12.4,2.34,15,36,0,16,13,0,0,0,D-1/D-2,D,0,0,S,244.9947585324786,315,1.5367843360841413,0.5314013007115588,0.5314013007115588,2,C2,C,0
Immediate Action,1,23.8,2,FALSE,6480,2,1,3,3.0999999999999996,3.8,6.8999999999999995,5,2,50,7.75,7955,0,7955,9,154,436,3300,other,2009,5,55.81286,-119.81071,2,2,Flat,20,28,NW,10,Cloudy,0,0,0,0,0,0,0,17,28.26,5,135,0,88.8,9.3,186.9,16.6,4.7,6.7,0.79,4,35,2,36,0,0,0,0,D-1/D-2,D,0,0,S,80.32783683576548,315,0.6813821430506991,0.3929651794518708,0.3929651794518708,2,M1,M,0
Immediate Action,1,0.1,0.1,FALSE,180,0,0,0,0,0,0,0,2,0,1.75,0,0,0,9,154,436,480,other,2009,5,55.982983,-113.885033,0.1,2,Flat,20,25,NW,5,Clear,0,0,0,0,0,0,0,16,63.56,8,135,0,79,9,244.3,16.5,1.5,1.8,0.08,9,6,0,47,0,0,0,16,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,1,0.2,0.2,TRUE,0,0,0,0,0,0,0,4,1,22,5.5,0,0,0,9,154,436,10320,other,2009,5,53.3617,-117.762767,0.2,0,Flat,15,25,W,5,Clear,0,0,0,0,0,0,0,14,37.13,9,360,0,74.6,4.2,126.1,7.8,1.2,0.6,0.01,63,0,6,0,0,0,0,11,C-2,C,0,0,S,11.53862245896448,180,0.08966083516788319,0.4289729712108703,0.4289729712108703,2,O1a,O,0
Immediate Action,1,0.2,0.2,TRUE,0,0,0,0,0,0,0,8,0,8,0,0,0,0,9,154,436,1560,other,2009,5,55.899025,-110.752041,0.2,1,Flat,19,25,NE,5,Clear,0,0,0,0,0,0,0,17,27.04,8,270,0,87.8,7.3,192,13.3,4.7,6,0.64,0,51,0,28,1,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.4,0.2,FALSE,11820,0,2,2,0,8.1,8.1,10,4,58,2.5,0,0,0,9,154,436,3540,lightning,2009,5,56.37485,-119.53425,0.2,0.5,Bottom,20,18,W,5,Clear,0,0,0,0,0,0,0,20,20.34,7,270,0,91.5,13.8,212.3,23.8,7.5,12.3,2.31,20,35,10,0,6,0,0,8,O-1,O,0,0,S,1323.6516332941264,90,12.606206031372633,0.35,0.35,3,C1,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,17,0,8.5,0,0,0,0,9,154,436,0,other,2009,5,52.9641,-115.580633,0.01,0,Flat,16,33,S,7,Clear,0,0,0,0,0,0,0,16,33.12,7,360,0,80.4,7.5,222.3,13.9,1.7,1.8,0.07,0,31,4,20,14,0,0,12,Water,Water,0,0,"NA",0,0,0,0,0,1,C3,C,0
Immediate Action,1,10,3,TRUE,0,0,1,1,0,1.7,1.7,16,1,96.75,4.5,0,0,0,9,154,436,2880,other,2009,5,53.092367,-115.001833,3,1,Flat,22,24,NW,3,Clear,0,0,0,0,0,0,0,16,33.12,7,360,0,80.4,7.5,222.3,13.9,1.7,1.8,0.07,2,4,11,2,27,0,0,35,O-1,O,0,0,S,187.36059032129455,180,1.7843865744885197,0.35,0.35,2,O1b,O,0
Immediate Action,1,54.8,3.5,FALSE,30120,2,3,5,4,12.5,16.5,14,10,152.5,61.5,23865,0,23865,20,139,453,6300,other,2009,5,56.51545,-117.1919,3.5,10,Flat,22.5,26,NE,9,Clear,0,1,0,0,0,0,0,15,37.7,18,135,0,90.6,26.4,293.3,43.2,11.6,22.9,6.96,17,22,15,0,24,0,0,0,D-1/D-2,D,0,0,S,763.6515291081879,315,3.1057367425282814,0.8196139299801304,0.8196139299801304,3,M1,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,139,453,0,other,2009,5,54.5171,-110.414617,0.01,0,Flat,18,50,NW,3,Cloudy,0,0,0,0,0,0,0,23,22,11,45,0,93.1,54.7,318.3,76.6,11.6,30.6,11.58,0,30,7,2,10,0,0,32,D-1/D-2,D,0,0,S,1111.0906468887933,225,3.275343739295105,1.1307623823404807,1.1307623823404807,3,M1,M,0
Immediate Action,1,0.21,0.21,TRUE,0,0,2,2,0,3.1,3.1,4,0,12,0,0,0,0,20,139,453,1260,other,2009,5,58.46185,-114.5438,0.21,0.8,Flat,14,28,N,28,Cloudy,0,0,0,0,0,0,0,7,41.15,20,225,0,88.7,18,278.2,30.9,9.7,17.1,4.15,0,57,0,23,0,0,0,0,D-1/D-2,D,0,0,S,446.75873853143014,45,2.2986369315884447,0.6478603796188365,0.6478603796188365,2,M2,M,1
Immediate Action,1,0.01,0.01,TRUE,0,2,1,3,0.7999999999999999,2,2.8,7,0,19,0,2457,0,2457,20,139,453,4020,lightning,2009,5,55.3595,-110.9145,0.01,0,Flat,17,60,NW,30,Clear,0,0,0,0,0,0,0,21,22.34,15,135,0,89.4,13.1,239.9,23.1,8.4,13.1,2.59,75,0,0,0,3,0,0,0,C-2,C,0.6264888848036724,0.501191107842938,I,3254.6898244151666,315,6.5055259036441955,1.166462859272408,1.667653967115346,4,C1,C,0
Immediate Action,1,9,1,FALSE,11940,6,2,8,12,6.6,18.6,26,3,114.5,20.5,28387.5,163650,192037.5,20,139,453,1680,other,2009,5,56.41695,-114.053483,1,5,Flat,15,42,N,21,Clear,7,2,0,4,0,0,0,17.5,32.61,14,270,0,90.9,23.9,218,37.5,9.9,19.2,5.06,67,7,0,6,0,0,0,0,C-2,C,0.8840017574084665,0.7072014059267733,I,8011.429009583341,90,10.861250333939303,1.7515176682327271,2.4587190741595,5,C2,C,0
Immediate Action,1,25.74,1.8,FALSE,25620,4,3,7,8.2,13.7,21.9,28,3,175,25,27265,0,27265,20,139,453,7680,other,2009,5,58.45,-114.54,1.8,1,Flat,14,35,N,6,Cloudy,1,0,0,0,0,0,0,14,37.13,6,90,0,89.3,16.7,274.5,29,5.3,10.2,1.67,0,74,0,5,0,0,0,0,D-1/D-2,D,0,0,S,173.36859462650287,270,0.9355441460768339,0.6177103644387671,0.6177103644387671,2,M2,M,0
Immediate Action,1,0.7,0.7,FALSE,2580,0,2,2,0,2.6,2.6,18,1,40,2.25,0,0,0,20,139,453,1200,other,2009,5,58.4557,-114.542683,0.7,1,Flat,10,40,W,5,Cloudy,0,0,0,0,0,0,0,7,41.15,20,225,0,88.7,18,278.2,30.9,9.7,17.1,4.15,0,61,0,17,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,19.93,10,FALSE,31440,0,0,0,0,0,0,11,1,42.5,12.5,0,0,0,20,139,453,9480,other,2009,5,58.723067,-118.744483,10,2,Flat,11,40,W,10,Cloudy,0,0,0,0,0,0,0,7,68.96,10,180,0.01,86.6,17.9,172,28.4,4.4,8.6,1.22,0,2,0,69,8,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,0,1,0,1.25,0,0,0,20,139,453,2400,other,2009,5,52.554533,-114.803117,0.1,0,Flat,23,35,NW,10,Clear,0,0,0,0,0,0,0,19,35.23,12,180,0,86.7,13,184.6,22.1,4.9,8.3,1.14,0,7,26,46,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M1,M,1
Immediate Action,1,4.8,2,FALSE,7200,4,1,5,6.1,2.1,8.2,25,2,130.25,12.25,0,0,0,20,139,453,1380,other,2009,5,53.208545,-116.806876,2,5,Flat,20,30,W,5,Clear,0,1,0,0,0,0,0,15,31.18,7,135,0,89.1,10.1,153.4,17.4,5.4,7.8,1.04,6,0,24,38,10,0,0,0,O-1,O,0,0,S,873.3149940553808,315,8.317285657670293,0.35,0.35,3,O1a,O,0
Beyond Resources Capability,1,0.6,0.6,TRUE,0,0,1,1,0,1.2,1.2,8,3,40,5,0,0,0,13,62,466,2520,other,2009,5,58.491167,-115.15525,0.6,1,Flat,14,35,E,3,Clear,0,0,0,0,0,0,0,5,54.52,10,45,0,87,18.7,281.5,32.1,4.6,9.7,1.51,0,10,0,67,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1.5,1.5,3,1,3.75,1.25,0,0,0,13,62,466,1920,lightning,2009,5,53.649767,-116.940233,0.01,0,Flat,16,60,SW,5,Cloudy,0,0,0,0,0,0,0,12,50.69,7,270,0,86.4,10.4,82.8,15.8,3.7,5.2,0.5,43,13,24,0,0,0,0,0,C-2,C,0,0,S,365.41600993560996,90,1.466222157878723,0.830742708331641,0.830742708331641,2,C2,C,0
Immediate Action,1,0.5,0.5,FALSE,2700,4,1,5,4.6,1.6,6.199999999999999,5,5,25,11,4827.63,0,4827.63,14,68,478,7200,other,2009,5,59.657667000000004,-111.419833,0.5,1,Lower 1/3,10,20,W,10,Clear,0,0,0,0,0,0,0,11,30,9,225,0,90.3,33.8,330.5,53.9,7.1,18,4.54,4,40,12,0,2,0,0,22,D-1/D-2,D,0,0,S,443.6602982869492,45,1.5722464401416132,0.9406080517652785,0.9406080517652785,2,M1,M,0
Immediate Action,1,0.4,0.4,TRUE,0,0,1,1,0,0.6,0.6,2,0,5.75,0,0,0,0,14,68,478,0,other,2009,5,53.390483,-117.571617,0.4,0,Bottom,18,25,N,20,Cloudy,0,0,0,0,0,0,0,18.1,34,13,45,0,90.2,34,303.6,53.2,8.6,20.5,5.72,14,41,11,12,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,8,2,16,4.25,0,0,0,14,68,478,180,other,2009,5,58.454833,-114.5448,0.01,0,Flat,13,35,SW,15,Clear,0,0,0,0,0,0,0,9.5,41.27,14,270,0,87.2,20.3,285.6,34.5,5.8,12.1,2.25,0,64,0,11,0,0,0,0,D-1/D-2,D,0,0,S,232.2292158395417,90,1.1024043489864903,0.7021900692277585,0.7021900692277585,2,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1,1,4,0,10,0,0,0,0,14,68,478,3900,other,2009,5,58.496423,-115.151036,0.01,0,Bottom,16,25,E,15,Clear,0,0,0,0,0,0,0,9.5,41.27,14,270,0,87.2,20.3,285.6,34.5,5.8,12.1,2.25,0,16,0,63,0,0,0,1,D-1/D-2,D,0,0,S,232.2292158395417,90,1.1024043489864903,0.7021900692277585,0.7021900692277585,2,O1a,O,1
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,8,0,25,0,0,0,0,14,68,478,2880,lightning,2009,5,54.542533,-118.715467,0.01,1,Flat,10,70,W,5,Cloudy,0,0,0,0,0,0,0,12.5,60.61,6,90,1.2,79.5,17.2,134.4,26.1,1.5,2.6,0.14,12,28,23,9,9,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,5,2,5.75,3,0,0,0,14,68,478,2520,other,2009,5,51.196967,-114.72855,0.01,0,Flat,20,36,W,20,Cloudy,0,0,0,0,0,0,0,17,30,10,90,1.8,81.5,17.9,93.4,24.2,2.2,4.1,0.32,0,11,0,0,51,0,0,17,O-1,O,0,0,S,265.93584901621404,270,2.5327223715829907,0.35,0.35,2,O1b,O,0
Immediate Action,1,0.1,0.1,FALSE,1800,4,1,5,2.8,1.6,4.4,7,1,16.7,2.75,9075,0,9075,14,68,478,2700,lightning,2009,5,53.752167,-116.214167,0.1,0.1,Flat,23,45,SE,10,Cloudy,0,0,0,0,0,0,0,11,89.25,0,0,3,47.1,6.4,160.1,11.6,0.1,0.1,0,53,2,3,1,18,0,0,0,C-2,C,0,0,S,0.8745526201057668,180,0.004668574836774854,0.624425119501012,0.624425119501012,1,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,2.75,0,0,0,10,75,474,900,other,2009,5,58.460122,-114.52339,0.01,0.5,Flat,14,24,NE,5,CB Dry,0,0,0,0,0,0,0,11,30.7,7,315,0,88.7,22.5,290,37.7,5.1,11.5,2.05,1,45,0,34,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,D1,D,0
Immediate Action,1,0.04,0.04,FALSE,1740,0,0,0,0,0,0,9,1,26,2,0,0,0,10,75,474,240,other,2009,5,58.460122,-114.537506,0.04,2,Flat,21,30,NE,10,Clear,0,0,0,0,0,0,0,11,30.7,7,315,0,88.7,22.5,290,37.7,5.1,11.5,2.05,0,44,0,34,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.03,0.03,FALSE,8040,0,0,0,0,0,0,0,1,0,2,0,0,0,10,75,474,1020,other,2009,5,58.461367,-114.53191700000001,0.03,1,Flat,11,25,NE,8,Clear,0,0,0,0,0,0,0,9.5,41.27,14,270,0,87.2,20.3,285.6,34.5,5.8,12.1,2.25,2,32,0,46,0,0,0,0,D-1/D-2,D,0,0,S,232.2292158395417,90,1.1024043489864903,0.7021900692277585,0.7021900692277585,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,2,0,4,0,0,0,10,75,474,3240,other,2009,5,58.465,-114.54245,0.01,0,Flat,15,25,NE,15,Clear,0,0,0,0,0,0,0,9.5,41.27,14,270,0,87.2,20.3,285.6,34.5,5.8,12.1,2.25,0,53,0,28,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Delayed Action - No Resources Available,1,0.5,0.5,TRUE,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10,75,474,2280,other,2009,5,58.496423,-115.151036,0.5,1,Lower 1/3,17,23,E,18,Clear,0,0,0,0,0,0,0,11,30.7,7,315,0,88.7,22.5,290,37.7,5.1,11.5,2.05,0,16,0,63,0,0,0,1,D-1/D-2,D,0,0,S,206.48705568619243,134.99999999999994,0.9207055670595241,0.7475681805844268,0.7475681805844268,2,O1a,O,0
Immediate Action,1,0.2,0.2,TRUE,0,0,0,0,0,0,0,4,1,8,3,0,0,0,10,75,474,2760,other,2009,5,54.43995,-111.53585,0.2,0,Flat,19,26,N,5,Clear,0,0,0,0,0,0,0,11,67.87,20,90,3.2,65.7,23.9,225.1,37.8,1.5,3.6,0.26,31,32,0,13,2,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.25,0.1,FALSE,5760,1,1,2,0.2,1.5,1.7,18,1,92.75,6,0,0,0,5,77,468,1860,lightning,2009,5,54.151783,-115.228667,0.1,0,Upper 1/3,20,40,W,10,Clear,0,0,0,0,0,0,0,17,27.04,11,135,0,87.3,23,195.4,35.5,5.1,11.1,1.92,2,47,0,1,24,0,0,5,D-1/D-2,D,0,0,S,196.24231446895274,315,0.912766991658332,0.7166572128571246,0.7166572128571246,2,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1.5,1.5,4,1,12,2,0,0,0,5,77,468,5100,other,2009,5,57.582467,-117.5182,0.01,0,Flat,10,55,NW,12,Cloudy,0,0,0,0,0,0,0,7,100,15,135,2.2,51.2,14.5,172.1,23.9,0.4,0.4,0.01,42,20,0,5,12,0,0,0,C-1,C,0,0,S,3.193322917745021e-7,315,5.362291388924981e-6,1.985048732674466e-4,1.985048732674466e-4,1,O1a,O,0
